bench_name,num_qubits,compiler_type,percent_inter,runtime,num_op,depth,init_ctrl_latency,num_cif_pairs,impl
pe_32,32,baseline,0.873268928758388,0.0002101300000000013,905.0,295.0,0.00019490000000000154,367.0,baseline
pe_32,32,multi_ctrl,0.8234902678422887,0.00018033000000000052,948.0,292.0,0.00015305000000000058,297.0,map+layout
